,index,h_bond_donors,h_bond_acceptors,molar_refractivity,molecular_weight,n_atoms,n_carbons,n_heteroatoms,n_rings,n_rot_bonds,logp,tpsa,n_heavy_atoms,n_aromatic_atom,single_bond,double_bond,triple_bond,aromatic_bond,level_0,Inhibition Observed,Panel Name
2812,2812,0.0,5.0,105.38500000000003,384.216140756,28.0,21.0,7.0,3.0,3.0,2.69292,79.54,28.0,11.0,34.0,4.0,0.0,22.0,2812,1,4
2813,2813,0.0,9.0,187.0384999999995,683.233303376,48.0,37.0,11.0,7.0,9.0,6.236200000000007,88.10000000000001,48.0,24.0,56.0,4.0,0.0,48.0,2813,1,3
2814,2814,1.0,4.0,109.2757,489.963999952,27.0,19.0,8.0,4.0,3.0,5.630600000000004,71.26,27.0,17.0,24.0,2.0,0.0,34.0,2814,1,1
2815,2815,0.0,6.0,132.2155,496.18773308799996,35.0,26.0,9.0,4.0,7.0,5.0030000000000046,88.77000000000001,35.0,17.0,38.0,4.0,0.0,34.0,2815,1,0
2816,2816,0.0,4.0,93.57480000000004,435.941232276,21.0,13.0,8.0,3.0,1.0,1.9125000000000003,66.81,21.0,6.0,26.0,8.0,0.0,12.0,2816,1,2
2817,2817,0.0,9.0,136.32939999999994,519.16416476,38.0,27.0,11.0,5.0,8.0,4.061800000000003,120.68,38.0,18.0,42.0,6.0,0.0,36.0,2817,1,4
2818,2818,0.0,6.0,117.06640000000002,449.077848292,32.0,23.0,9.0,5.0,4.0,4.299300000000002,92.99000000000001,32.0,18.0,30.0,6.0,0.0,36.0,2818,1,3
2819,2819,1.0,3.0,137.1336999999999,465.12440455999996,34.0,28.0,6.0,5.0,6.0,5.995700000000004,61.77,34.0,22.0,22.0,8.0,0.0,46.0,2819,1,1
2820,2820,2.0,3.0,86.81540000000001,353.02011705999996,23.0,15.0,8.0,3.0,4.0,4.225300000000001,57.78,23.0,15.0,16.0,2.0,0.0,32.0,2820,1,0
2821,2821,0.0,8.0,117.35930000000003,456.14674086800005,32.0,22.0,10.0,4.0,5.0,2.2726000000000006,111.46000000000001,32.0,16.0,28.0,8.0,0.0,34.0,2821,1,2
2822,2822,1.0,8.0,131.1537,472.11400126000007,33.0,24.0,9.0,6.0,5.0,4.716720000000003,89.35000000000001,33.0,26.0,20.0,2.0,0.0,54.0,2822,1,4
2823,2823,0.0,8.0,136.6314999999999,488.07992426,33.0,25.0,8.0,5.0,8.0,6.532800000000004,60.67,33.0,26.0,18.0,2.0,0.0,54.0,2823,1,3
2824,2824,1.0,18.0,117.39240000000007,584.1085599279999,40.0,18.0,22.0,1.0,17.0,-2.3505999999999947,307.21999999999997,40.0,0.0,64.0,16.0,0.0,0.0,2824,1,1
2825,2825,1.0,8.0,109.61280000000001,429.05500467199994,29.0,20.0,9.0,4.0,6.0,4.103400000000002,90.38000000000001,29.0,21.0,20.0,2.0,0.0,42.0,2825,1,0
2826,2826,1.0,5.0,123.74610000000003,427.099062404,31.0,24.0,7.0,4.0,6.0,6.037200000000004,85.13,31.0,23.0,16.0,6.0,0.0,46.0,2826,1,2
2827,2827,2.0,7.0,122.61720000000001,499.019403448,31.0,20.0,11.0,3.0,8.0,4.912120000000003,97.39000000000001,31.0,17.0,26.0,6.0,0.0,34.0,2827,1,4
2828,2828,0.0,5.0,104.51450000000003,360.1473925,27.0,22.0,5.0,3.0,5.0,3.994360000000003,69.15,27.0,16.0,18.0,6.0,0.0,34.0,2828,1,3
2829,2829,1.0,6.0,121.92470000000006,444.1321363599999,33.0,25.0,8.0,3.0,9.0,5.334880000000005,122.69000000000001,33.0,18.0,26.0,6.0,2.0,36.0,2829,1,1
2830,2830,3.0,5.0,81.51760000000003,321.07832696,22.0,14.0,8.0,2.0,6.0,0.8560999999999996,110.52,22.0,12.0,16.0,6.0,0.0,24.0,2830,1,0
2831,2831,2.0,6.0,127.22590000000001,491.094951336,32.0,22.0,10.0,3.0,9.0,4.063900000000002,88.91,32.0,17.0,30.0,4.0,0.0,34.0,2831,1,2
2832,2832,2.0,5.0,147.92389999999978,544.1102670519999,36.0,26.0,10.0,4.0,5.0,5.684800000000005,77.82000000000001,36.0,17.0,38.0,6.0,0.0,34.0,2832,1,4
2833,2833,0.0,4.0,133.90849999999995,490.16593502399996,35.0,28.0,7.0,4.0,10.0,5.748320000000006,66.9,35.0,22.0,28.0,4.0,0.0,44.0,2833,1,3
2834,2834,2.0,5.0,100.55350000000006,357.20524172399996,26.0,20.0,6.0,3.0,7.0,1.8883999999999994,78.45,26.0,12.0,30.0,2.0,0.0,24.0,2834,1,1
2835,2835,1.0,7.0,115.23120000000002,403.09906240400005,29.0,22.0,7.0,4.0,6.0,4.970100000000002,72.81,29.0,21.0,16.0,4.0,0.0,44.0,2835,1,0
2836,2836,0.0,5.0,121.10600000000001,477.013876348,31.0,22.0,9.0,4.0,4.0,7.163820000000005,33.45,31.0,17.0,28.0,6.0,0.0,34.0,2836,1,2
2837,2837,1.0,7.0,96.16340000000002,389.0681562,27.0,17.0,10.0,3.0,6.0,1.8804,127.97000000000003,27.0,12.0,24.0,10.0,0.0,24.0,2837,1,4
2838,2838,1.0,3.0,75.72270000000003,312.04733988400005,18.0,13.0,5.0,1.0,2.0,3.6978000000000026,50.69,18.0,6.0,20.0,4.0,0.0,12.0,2838,1,3
2839,2839,2.0,6.0,156.23339999999968,532.211055376,40.0,32.0,8.0,4.0,9.0,4.893000000000004,100.1,40.0,24.0,28.0,10.0,0.0,48.0,2839,1,1
2840,2840,2.0,3.0,99.58440000000002,355.088768,25.0,19.0,6.0,3.0,5.0,4.1945000000000014,53.49,25.0,16.0,16.0,4.0,0.0,34.0,2840,1,0
2841,2841,2.0,5.0,86.51240000000003,327.12190602400005,24.0,17.0,7.0,3.0,6.0,1.8454000000000002,89.55,24.0,12.0,24.0,4.0,0.0,24.0,2841,1,2
2842,2842,1.0,2.0,88.51840000000006,283.19361442,21.0,19.0,2.0,2.0,4.0,4.582800000000003,35.25,21.0,12.0,20.0,0.0,0.0,24.0,2842,1,4
2843,2843,2.0,4.0,48.01610000000001,164.106196384,12.0,8.0,4.0,2.0,1.0,0.5892,63.83,12.0,6.0,14.0,0.0,0.0,12.0,2843,1,3
2844,2844,1.0,4.0,84.08070000000001,301.044046064,20.0,15.0,5.0,4.0,2.0,4.222200000000003,29.85,20.0,16.0,14.0,0.0,0.0,32.0,2844,1,1
2845,2845,1.0,3.0,109.11470000000001,385.11125303200004,26.0,21.0,5.0,4.0,4.0,5.8613000000000035,29.85,26.0,17.0,24.0,0.0,0.0,34.0,2845,1,0
2846,2846,1.0,4.0,88.26670000000006,351.15584692,25.0,18.0,7.0,4.0,3.0,4.7866000000000035,39.08,25.0,11.0,34.0,0.0,0.0,22.0,2846,1,2
2847,2847,1.0,5.0,101.40710000000001,368.104003464,26.0,19.0,7.0,4.0,4.0,4.301120000000003,72.99000000000001,26.0,17.0,22.0,2.0,0.0,34.0,2847,1,4
2848,2848,1.0,3.0,100.68770000000002,357.07995290400004,24.0,19.0,5.0,4.0,2.0,5.430940000000002,29.85,24.0,17.0,20.0,0.0,0.0,34.0,2848,1,3
2849,2849,1.0,4.0,72.93470000000002,263.089246668,18.0,13.0,5.0,3.0,3.0,2.8424000000000005,29.85,18.0,11.0,18.0,0.0,0.0,22.0,2849,1,1
2850,2850,1.0,5.0,92.3187,373.10381134799997,27.0,19.0,8.0,5.0,2.0,4.254800000000003,48.31,27.0,17.0,28.0,0.0,0.0,34.0,2850,1,0
2851,2851,1.0,3.0,95.9507,343.06430284,23.0,18.0,5.0,4.0,2.0,5.122520000000003,29.85,23.0,17.0,18.0,0.0,0.0,34.0,2851,1,2
2852,2852,2.0,4.0,134.89139999999995,473.15061930800005,34.0,27.0,7.0,3.0,7.0,5.828440000000004,91.22,34.0,18.0,28.0,6.0,2.0,36.0,2852,1,4
2853,2853,0.0,5.0,105.33600000000006,388.14567824799997,27.0,20.0,7.0,3.0,5.0,3.524200000000002,66.92,27.0,6.0,38.0,8.0,0.0,12.0,2853,1,3
2854,2854,1.0,8.0,133.69869999999992,497.02055081200007,32.0,22.0,10.0,4.0,7.0,7.462890000000003,71.64000000000001,32.0,23.0,18.0,6.0,0.0,46.0,2854,1,1
2855,2855,1.0,8.0,151.16519999999974,548.169584488,41.0,31.0,10.0,5.0,9.0,6.096800000000004,126.72999999999999,41.0,24.0,32.0,10.0,0.0,48.0,2855,1,0
2856,2856,2.0,3.0,119.23590000000004,391.22597716800004,29.0,24.0,5.0,3.0,7.0,4.468600000000004,61.440000000000005,29.0,12.0,32.0,6.0,0.0,24.0,2856,1,2
2857,2857,2.0,7.0,167.23479999999964,579.248169156,43.0,33.0,10.0,5.0,9.0,5.673300000000005,117.05,43.0,24.0,40.0,6.0,0.0,48.0,2857,1,4
2858,2858,3.0,4.0,106.50860000000004,374.23179081999996,27.0,20.0,7.0,3.0,6.0,2.727100000000001,82.7,27.0,6.0,42.0,4.0,0.0,12.0,2858,1,3
2859,2859,3.0,4.0,136.35359999999997,473.27907536000004,35.0,28.0,7.0,7.0,6.0,4.702100000000004,86.36,35.0,12.0,52.0,4.0,0.0,24.0,2859,1,1
2860,2860,2.0,3.0,147.74239999999983,483.28857742400004,36.0,31.0,5.0,4.0,10.0,6.591900000000006,61.440000000000005,36.0,18.0,38.0,4.0,0.0,36.0,2860,1,0
2861,2861,2.0,3.0,123.49890000000005,427.20265488,30.0,24.0,6.0,3.0,8.0,4.462800000000003,61.440000000000005,30.0,12.0,36.0,4.0,0.0,24.0,2861,1,2
2862,2862,2.0,4.0,141.58939999999987,504.205881688,34.0,26.0,8.0,3.0,9.0,5.553600000000006,64.68,34.0,12.0,44.0,4.0,0.0,24.0,2862,1,4
2863,2863,3.0,4.0,125.41760000000006,478.21917544800004,34.0,24.0,10.0,3.0,8.0,5.106000000000003,82.7,34.0,12.0,44.0,4.0,0.0,24.0,2863,1,3
2864,2864,0.0,7.0,122.57200000000007,466.19177291200003,31.0,21.0,10.0,4.0,6.0,1.8332999999999993,72.88,31.0,6.0,52.0,4.0,0.0,12.0,2864,1,1
2865,2865,1.0,4.0,83.47470000000004,301.15904048,22.0,17.0,5.0,3.0,4.0,2.2238999999999995,37.39,22.0,12.0,24.0,0.0,0.0,24.0,2865,1,0
2866,2866,1.0,4.0,89.31170000000004,326.067818288,20.0,15.0,5.0,3.0,4.0,4.020000000000003,15.27,20.0,10.0,24.0,0.0,0.0,20.0,2866,1,2
2867,2867,0.0,6.0,133.54329999999993,510.04747676799997,34.0,25.0,9.0,4.0,7.0,5.564800000000005,77.72999999999999,34.0,23.0,18.0,10.0,0.0,46.0,2867,1,4
2868,2868,1.0,5.0,105.27620000000003,383.119129152,27.0,21.0,6.0,3.0,5.0,3.840860000000003,72.47,27.0,12.0,28.0,6.0,0.0,24.0,2868,1,3
2869,2869,4.0,6.0,143.6239999999999,729.7810013280002,35.0,21.0,14.0,4.0,6.0,8.201500000000001,155.61999999999998,35.0,18.0,28.0,8.0,0.0,40.0,2869,1,1
2870,2870,2.0,5.0,108.43400000000001,438.03275244,28.0,20.0,8.0,3.0,5.0,3.7829000000000024,96.04999999999998,28.0,15.0,20.0,6.0,2.0,32.0,2870,0,0
2871,2871,2.0,9.0,145.20579999999984,553.1518858239998,39.0,27.0,12.0,4.0,9.0,4.908520000000004,146.10000000000002,39.0,17.0,42.0,8.0,0.0,34.0,2871,0,2
2872,2872,1.0,7.0,132.06409999999997,465.143704088,35.0,26.0,9.0,5.0,6.0,5.549020000000004,116.09,35.0,26.0,18.0,6.0,0.0,54.0,2872,0,4
2873,2873,1.0,3.0,141.34669999999983,467.20313354800004,34.0,29.0,5.0,5.0,5.0,6.818940000000006,48.99,34.0,23.0,28.0,2.0,0.0,46.0,2873,0,3
2874,2874,2.0,2.0,90.97140000000002,338.004739364,21.0,15.0,6.0,2.0,3.0,4.049100000000002,41.13,21.0,12.0,16.0,4.0,0.0,24.0,2874,0,1
2875,2875,1.0,2.0,82.18520000000004,304.13424097200004,21.0,17.0,4.0,5.0,3.0,3.6812000000000022,41.99,21.0,6.0,34.0,2.0,0.0,12.0,2875,1,0
2876,2876,0.0,5.0,153.80529999999968,541.2035274719999,39.0,31.0,8.0,5.0,8.0,5.053100000000005,70.16,39.0,24.0,32.0,6.0,0.0,48.0,2876,1,2
2877,2877,2.0,5.0,126.7048,471.10195486399994,32.0,23.0,9.0,3.0,7.0,4.165800000000004,99.07000000000001,32.0,18.0,24.0,8.0,0.0,36.0,2877,1,4
2878,2878,2.0,6.0,137.06949999999995,508.25733687199994,37.0,29.0,8.0,4.0,10.0,1.4087200000000009,103.57000000000001,37.0,12.0,50.0,6.0,0.0,24.0,2878,1,3
2879,2879,1.0,6.0,125.32570000000003,452.14059286799994,32.0,24.0,8.0,3.0,9.0,3.959800000000002,84.94000000000001,32.0,12.0,34.0,10.0,0.0,24.0,2879,1,1
2880,2880,1.0,6.0,128.2912,485.106371548,33.0,25.0,8.0,3.0,9.0,5.793640000000004,85.46000000000001,33.0,17.0,30.0,6.0,0.0,34.0,2880,1,0
2881,2881,0.0,5.0,93.01300000000005,336.0997736119999,25.0,20.0,5.0,3.0,4.0,3.4495400000000025,73.58000000000001,25.0,16.0,14.0,6.0,0.0,34.0,2881,1,2
2882,2882,1.0,4.0,97.85230000000001,376.02691428799994,25.0,19.0,6.0,3.0,5.0,5.088000000000004,55.760000000000005,25.0,16.0,18.0,2.0,0.0,34.0,2882,1,4
2883,2883,1.0,8.0,110.96310000000003,408.0892259919999,29.0,20.0,9.0,3.0,7.0,4.712080000000004,110.31,29.0,17.0,22.0,4.0,2.0,34.0,2883,1,3
2884,2884,1.0,5.0,100.28670000000001,393.010553016,25.0,17.0,8.0,3.0,5.0,5.082620000000002,68.02,25.0,17.0,18.0,2.0,0.0,34.0,2884,1,1
2885,2885,1.0,6.0,109.47410000000004,399.071133404,27.0,19.0,8.0,3.0,6.0,5.065940000000003,85.13,27.0,17.0,20.0,4.0,0.0,34.0,2885,1,0
2886,2886,1.0,7.0,109.7817,415.08697349600004,28.0,19.0,9.0,4.0,6.0,4.116000000000002,84.15,28.0,17.0,26.0,2.0,0.0,34.0,2886,1,2
2887,2887,2.0,3.0,95.9354,379.01816381609,24.0,16.0,8.0,3.0,5.0,3.724000000000002,61.660000000000004,24.0,17.0,16.0,2.0,0.0,34.0,2887,1,4
2888,2888,1.0,7.0,136.09039999999996,580.016739296,35.0,25.0,10.0,3.0,8.0,6.3783800000000035,103.8,35.0,12.0,42.0,6.0,2.0,24.0,2888,1,3
2889,2889,1.0,6.0,130.6007,483.10866178400005,33.0,24.0,9.0,4.0,8.0,5.446400000000004,71.0,33.0,17.0,32.0,6.0,0.0,34.0,2889,1,1
2890,2890,1.0,5.0,109.0762,400.112459972,27.0,20.0,7.0,3.0,6.0,4.560220000000004,59.81,27.0,17.0,22.0,2.0,0.0,34.0,2890,1,0
2891,2891,2.0,7.0,115.54490000000006,427.17433551999994,31.0,22.0,9.0,2.0,10.0,2.749500000000001,115.32000000000001,31.0,12.0,32.0,8.0,0.0,24.0,2891,1,2
2892,2892,2.0,6.0,120.05040000000001,477.144630604,33.0,22.0,11.0,3.0,7.0,4.362740000000003,88.91,33.0,17.0,32.0,4.0,0.0,34.0,2892,1,4
2893,2893,2.0,4.0,109.05120000000005,408.12744133999996,27.0,20.0,7.0,3.0,7.0,4.440300000000003,67.43,27.0,12.0,30.0,4.0,0.0,24.0,2893,1,3
2894,2894,1.0,1.0,80.29370000000004,269.177964356,20.0,18.0,2.0,5.0,2.0,4.231600000000003,29.1,20.0,6.0,32.0,2.0,0.0,12.0,2894,1,1
2895,2895,1.0,4.0,84.87520000000004,299.10923316400005,21.0,16.0,5.0,3.0,3.0,3.1759000000000013,54.35,21.0,11.0,20.0,4.0,0.0,22.0,2895,1,0
2896,2896,2.0,2.0,83.80140000000006,300.183778008,22.0,18.0,4.0,5.0,4.0,3.3862000000000014,50.36,22.0,6.0,36.0,2.0,0.0,12.0,2896,1,2
2897,2897,1.0,6.0,97.47610000000002,372.06253257599997,26.0,17.0,9.0,3.0,4.0,2.905220000000001,107.13,26.0,16.0,16.0,6.0,0.0,34.0,2897,1,4
2898,2898,2.0,3.0,74.41440000000003,266.108898816,18.0,13.0,5.0,1.0,5.0,2.154000000000001,58.2,18.0,6.0,20.0,4.0,0.0,12.0,2898,1,3
2899,2899,2.0,1.0,95.15910000000004,310.184526956,23.0,20.0,3.0,3.0,5.0,4.872240000000003,41.81,23.0,15.0,18.0,0.0,0.0,32.0,2899,1,1
2900,2900,1.0,5.0,104.63470000000001,370.080969816,25.0,19.0,6.0,3.0,6.0,4.857920000000004,51.22,25.0,17.0,18.0,2.0,0.0,34.0,2900,1,0
2901,2901,0.0,5.0,70.78490000000002,297.040400164,20.0,13.0,7.0,2.0,3.0,2.9167000000000014,86.51,20.0,6.0,24.0,6.0,0.0,12.0,2901,1,2
2902,2902,1.0,5.0,94.96170000000002,357.094725972,25.0,18.0,7.0,3.0,5.0,4.223340000000002,68.02000000000001,25.0,17.0,18.0,2.0,0.0,34.0,2902,1,4
2903,2903,0.0,5.0,74.62050000000004,276.093248752,19.0,14.0,5.0,2.0,5.0,3.476420000000002,55.99,19.0,11.0,16.0,2.0,0.0,22.0,2903,1,3
2904,2904,1.0,5.0,83.53070000000004,305.119797848,21.0,15.0,6.0,2.0,4.0,3.406320000000002,68.02,21.0,11.0,20.0,2.0,0.0,22.0,2904,1,1
2905,2905,1.0,6.0,90.47870000000002,334.106590308,25.0,18.0,7.0,3.0,5.0,2.0898799999999995,97.00999999999999,25.0,15.0,16.0,4.0,2.0,32.0,2905,1,0
2906,2906,1.0,6.0,114.06470000000002,406.14634694399996,29.0,22.0,7.0,3.0,9.0,3.677520000000003,76.88,29.0,17.0,22.0,6.0,0.0,34.0,2906,1,2
2907,2907,1.0,4.0,93.37610000000002,350.04919102,23.0,16.0,7.0,2.0,5.0,4.595840000000002,72.24000000000001,23.0,12.0,20.0,4.0,0.0,24.0,2907,1,4
2908,2908,2.0,9.0,198.93439999999953,682.2218374560001,47.0,36.0,11.0,5.0,14.0,9.0927,90.46,47.0,29.0,40.0,4.0,0.0,58.0,2908,1,3
2909,2909,2.0,4.0,178.06989999999948,586.3307765840001,44.0,38.0,6.0,6.0,9.0,6.841900000000007,64.68,44.0,24.0,46.0,4.0,0.0,48.0,2909,1,1
2910,2910,3.0,5.0,153.02059999999975,515.289640044,38.0,30.0,8.0,4.0,10.0,4.727520000000004,85.94000000000001,38.0,18.0,42.0,4.0,0.0,36.0,2910,1,0
2911,2911,1.0,6.0,120.04670000000007,424.19329713599996,30.0,23.0,7.0,3.0,8.0,4.709820000000005,69.03999999999999,30.0,17.0,28.0,2.0,0.0,34.0,2911,1,2
2912,2912,2.0,4.0,120.71190000000007,402.299476456,29.0,23.0,6.0,2.0,8.0,3.733100000000003,64.68,29.0,6.0,44.0,4.0,0.0,12.0,2912,1,4
2913,2913,2.0,3.0,138.50839999999994,455.257277296,34.0,29.0,5.0,4.0,6.0,5.974620000000005,61.440000000000005,34.0,18.0,34.0,4.0,0.0,36.0,2913,1,3
2914,2914,1.0,6.0,141.56619999999987,565.9904575360001,35.0,24.0,11.0,4.0,8.0,7.111800000000002,69.04,35.0,23.0,28.0,2.0,0.0,46.0,2914,1,1
2915,2915,3.0,3.0,114.14960000000005,398.211804324,29.0,22.0,7.0,3.0,6.0,4.598200000000003,73.47,29.0,12.0,34.0,4.0,0.0,24.0,2915,1,0
2916,2916,3.0,4.0,118.19560000000006,444.19729713199996,32.0,23.0,9.0,4.0,6.0,4.117800000000003,82.7,32.0,12.0,42.0,4.0,0.0,24.0,2916,1,2
2917,2917,0.0,7.0,149.65249999999975,637.9751724900001,35.0,24.0,11.0,4.0,8.0,5.958620000000005,68.94999999999999,35.0,17.0,36.0,6.0,0.0,34.0,2917,1,4
2918,2918,0.0,6.0,94.223,339.050004036,23.0,17.0,6.0,4.0,3.0,2.659420000000001,47.260000000000005,23.0,19.0,8.0,4.0,0.0,40.0,2918,1,3
2919,2919,1.0,5.0,92.98980000000006,342.15795718399994,25.0,19.0,6.0,3.0,6.0,2.7372000000000005,71.89,25.0,12.0,28.0,2.0,0.0,24.0,2919,1,1
2920,2920,1.0,3.0,97.99680000000008,339.18344365999997,25.0,21.0,4.0,3.0,6.0,4.032120000000002,49.769999999999996,25.0,12.0,28.0,2.0,0.0,24.0,2920,1,0
2921,2921,1.0,4.0,143.52669999999986,502.29439107599995,37.0,30.0,7.0,5.0,8.0,3.940700000000003,72.96000000000001,37.0,12.0,52.0,6.0,0.0,24.0,2921,1,2
2922,2922,0.0,7.0,138.8748999999999,541.1728112959998,38.0,26.0,12.0,5.0,5.0,2.3880999999999997,116.54000000000002,38.0,12.0,52.0,8.0,0.0,24.0,2922,1,4
2923,2923,2.0,5.0,151.13339999999974,547.1986321200001,39.0,29.0,10.0,5.0,6.0,4.660100000000004,94.22,39.0,18.0,44.0,6.0,0.0,36.0,2923,1,3
2924,2924,1.0,4.0,101.52120000000002,352.12454888,25.0,20.0,5.0,3.0,6.0,4.773400000000003,51.22,25.0,17.0,18.0,2.0,0.0,34.0,2924,1,1
2925,2925,2.0,4.0,129.01290000000003,531.0360595000001,33.0,24.0,9.0,3.0,9.0,5.090800000000003,79.78999999999999,33.0,18.0,28.0,6.0,0.0,36.0,2925,1,0
2926,2926,2.0,5.0,112.41840000000002,467.02474586799997,28.0,19.0,9.0,2.0,7.0,3.907020000000002,89.02000000000001,28.0,12.0,28.0,6.0,0.0,24.0,2926,1,2
2927,2927,2.0,8.0,140.01119999999992,547.1988360159999,38.0,26.0,12.0,2.0,12.0,2.4400000000000004,148.18,38.0,12.0,42.0,12.0,0.0,24.0,2927,1,4
2928,2928,1.0,7.0,108.90270000000005,409.13392368800004,27.0,18.0,9.0,3.0,6.0,3.3290000000000024,74.49999999999999,27.0,11.0,34.0,2.0,0.0,22.0,2928,1,3
2929,2929,2.0,6.0,120.00640000000003,477.144630604,33.0,22.0,11.0,3.0,8.0,4.537220000000003,88.91,33.0,17.0,32.0,4.0,0.0,34.0,2929,1,1
2930,2930,2.0,8.0,187.71339999999955,679.2318503959999,51.0,41.0,10.0,6.0,13.0,6.770600000000006,136.83,51.0,35.0,34.0,8.0,0.0,70.0,2930,1,0
2931,2931,1.0,2.0,71.70720000000003,260.071640716,18.0,14.0,4.0,3.0,2.0,3.0218000000000007,41.46,18.0,6.0,22.0,6.0,0.0,12.0,2931,1,2
2932,2932,1.0,4.0,115.28970000000004,383.203133548,27.0,22.0,5.0,3.0,6.0,4.154340000000003,35.58,27.0,11.0,32.0,4.0,0.0,22.0,2932,1,4
2933,2933,0.0,4.0,114.15150000000001,472.039074184,30.0,21.0,9.0,3.0,5.0,7.178240000000003,34.89,30.0,17.0,28.0,2.0,0.0,34.0,2933,1,3
2934,2934,2.0,5.0,104.33400000000003,383.09397702399997,27.0,19.0,8.0,3.0,5.0,2.9749000000000008,99.07000000000001,27.0,12.0,26.0,8.0,0.0,24.0,2934,1,1
2935,2935,1.0,7.0,136.98069999999987,495.17626716800004,34.0,25.0,9.0,4.0,8.0,4.158500000000004,78.42999999999999,34.0,17.0,36.0,4.0,0.0,34.0,2935,1,0
2936,2936,0.0,3.0,69.40980000000005,260.155849008,17.0,12.0,5.0,2.0,2.0,1.1423,40.620000000000005,17.0,0.0,32.0,4.0,0.0,0.0,2936,1,2
2937,2937,2.0,5.0,112.78220000000002,458.004087732,28.0,17.0,11.0,3.0,6.0,3.850800000000002,95.16,28.0,15.0,22.0,6.0,0.0,32.0,2937,1,4
2938,2938,3.0,4.0,150.2831999999998,530.291135536,37.0,30.0,7.0,2.0,11.0,5.973500000000007,87.66000000000001,37.0,12.0,48.0,4.0,0.0,24.0,2938,1,3
2939,2939,2.0,5.0,119.51360000000001,447.10195486399994,30.0,21.0,9.0,3.0,8.0,4.818000000000003,101.34,30.0,16.0,24.0,6.0,0.0,34.0,2939,1,1
2940,2940,1.0,3.0,77.90070000000003,317.0775966,23.0,16.0,7.0,2.0,3.0,3.6460800000000013,65.78,23.0,12.0,18.0,4.0,2.0,24.0,2940,1,0
2941,2941,0.0,4.0,116.88570000000004,428.173607248,32.0,26.0,6.0,4.0,7.0,2.713700000000001,83.81,32.0,18.0,28.0,6.0,0.0,36.0,2941,1,2
2942,2942,1.0,6.0,96.33760000000001,349.1174893400001,26.0,18.0,8.0,3.0,5.0,2.9345000000000008,102.42,26.0,17.0,16.0,6.0,0.0,34.0,2942,1,4
2943,2943,0.0,6.0,128.2032,486.17908655199994,36.0,28.0,8.0,4.0,7.0,2.4987000000000004,110.11,36.0,18.0,34.0,8.0,0.0,36.0,2943,1,3
2944,2944,0.0,6.0,132.77829999999997,491.14025852,35.0,27.0,8.0,5.0,5.0,4.867900000000005,93.89,35.0,20.0,26.0,8.0,0.0,44.0,2944,1,1
2945,2945,2.0,6.0,100.08840000000004,362.123503324,24.0,17.0,7.0,3.0,6.0,4.129520000000003,66.91,24.0,11.0,28.0,2.0,0.0,22.0,2945,1,0
2946,2946,0.0,6.0,107.48550000000002,431.091532412,30.0,21.0,9.0,4.0,5.0,5.379340000000003,57.010000000000005,30.0,20.0,22.0,2.0,0.0,42.0,2946,1,2
2947,2947,0.0,5.0,96.95150000000002,390.11912706400005,28.0,20.0,8.0,3.0,4.0,4.353200000000003,61.19,28.0,16.0,22.0,4.0,0.0,34.0,2947,1,4
2948,2948,0.0,3.0,135.4964999999999,498.08305669599997,33.0,29.0,4.0,4.0,9.0,7.503200000000005,35.53,33.0,24.0,20.0,4.0,0.0,48.0,2948,1,3
2949,2949,1.0,7.0,138.10029999999992,498.12494280399983,36.0,28.0,8.0,5.0,4.0,5.326040000000005,96.8,36.0,21.0,28.0,8.0,0.0,44.0,2949,1,1
2950,2950,2.0,8.0,130.17389999999997,506.015321112,32.0,20.0,12.0,4.0,5.0,4.857400000000003,93.44000000000001,32.0,20.0,24.0,4.0,0.0,42.0,2950,1,0
2951,2951,0.0,3.0,130.6775,486.09355436799996,32.0,25.0,7.0,4.0,6.0,6.081400000000005,40.620000000000005,32.0,17.0,32.0,4.0,0.0,34.0,2951,1,2
2952,2952,0.0,4.0,137.06799999999993,498.120247784,33.0,26.0,7.0,4.0,8.0,5.9065000000000065,40.620000000000005,33.0,17.0,34.0,4.0,0.0,34.0,2952,1,4
2953,2953,0.0,4.0,109.10550000000005,390.19771381999993,27.0,21.0,6.0,3.0,3.0,3.6391000000000027,49.85000000000001,27.0,6.0,42.0,4.0,0.0,12.0,2953,1,3
2954,2954,1.0,5.0,125.6096,494.05823147999996,32.0,21.0,11.0,4.0,3.0,5.114800000000004,95.78999999999999,32.0,12.0,40.0,6.0,0.0,24.0,2954,1,1
2955,2955,0.0,4.0,129.1185,452.21336388399993,32.0,26.0,6.0,4.0,4.0,4.570800000000005,49.85000000000001,32.0,12.0,42.0,4.0,0.0,24.0,2955,1,0
2956,2956,2.0,4.0,144.37389999999985,527.120103464,35.0,27.0,8.0,5.0,5.0,5.142800000000005,61.440000000000005,35.0,16.0,40.0,4.0,0.0,34.0,2956,1,2
2957,2957,2.0,6.0,126.23340000000003,508.1668432680001,35.0,23.0,12.0,4.0,7.0,4.230500000000003,73.39,35.0,17.0,40.0,2.0,0.0,34.0,2957,1,4
2958,2958,1.0,5.0,124.91470000000007,446.25156096,31.0,24.0,7.0,3.0,8.0,5.063000000000005,58.120000000000005,31.0,11.0,42.0,2.0,0.0,22.0,2958,1,3
2959,2959,0.0,5.0,122.77750000000009,446.22392856799996,31.0,24.0,7.0,4.0,6.0,4.181900000000003,59.08,31.0,6.0,52.0,4.0,0.0,12.0,2959,1,1
